account_nbr,risk,cu_crd_line,max_upper_bound,adjusted_credit_limit
RIMGOO2oJMINla8P,Risky,6820,122.73633599241852,6820.0
RJ5f7KbcyOwHyp73,Bad,15000,8230.240024672825,15000.0
RK1JW00UZyS62TNg,Risky,6000,0.0,6000.0
RKDDHa3zyeRzn34n,Risky,6000,0.0,6000.0
RKhi1fVprdDTIVBf,Good,2000,125.5977937559883,2000.0
RKruI37ag3jVVBnl,Risky,1000,129.9523789337196,1000.0
RL3fDAOuOnmSjCgN,Good,1024,0.0,1024.0
RLEHxxsZ3RvHYqUp,Risky,5000,0.0,5000.0
RLMzZZ3OatxtQiUw,Good,20000,4256.469723680449,20000.0
RLbB0CPyzn2C0HFG,Good,3500,0.0,3500.0
RLp9Wwa0uQzC0vEm,Bad,4500,30.069835755038945,4500.0
RM8pHVDYOk84bCVM,Bad,10000,0.0,10000.0
RMHOU9n195Nn9kAG,Risky,5000,0.0,5000.0
RMHgkR2kFM29wBbv,Risky,7000,6168.956953824357,7000.0
RNAOToQEJLAre84j,Risky,600,350.62729017205766,600.0
RNVnYS7DdmV9kPnI,Good,20000,2743.127303863866,20000.0
ROuCouNdAJcssdAO,Risky,6000,0.0,6000.0
RP4vmSvUNopOTziR,Good,1024,0.0,1024.0
RPJRSO9IofDgO9Uz,Risky,5000,31.1702958790492,5000.0
RQqbP7epDO2koLsF,Risky,7000,95.53365745894332,7000.0
RRB7sluD6XEU4dgf,Good,13900,4785.170386504019,13900.0
RRHCRWiPkwOgRK6i,Good,7600,695.1300607838814,7600.0
RRUR83bitgQOKpjE,Risky,3000,256.2407823170487,3000.0
RS1G9j4VVumlgsTp,Risky,3000,0.0,3000.0
RSCTFP7NPvpoO5Sy,Good,15000,2791.198601352449,15000.0
RSHCMyskeUfyHoek,Good,15000,3700.627356632643,15000.0
RSPUgEmJZjDLYE7e,Risky,3300,0.0,3300.0
RTnu67ine5XLSr7T,Bad,4810,0.0,4810.0
RU7gMHPdLMdXD0dx,Risky,100,85.49827557773789,100.0
RUFmz0G4TSpfwnn7,Good,3000,369.4174166579344,3000.0
RUzAaUYkpe1Rc3TM,Good,3500,62.696116336038806,3500.0
RVLgmZ28kHIt6T4E,Bad,1000,1003.957281364907,1000.0
RW12P7UKIvPsj7oD,Good,12500,2427.7135283076555,12500.0
RW3oAnslrJNml5YH,Risky,2300,0.0,2300.0
RWDRoK21Q55W0nCf,Good,16000,2147.236048776949,16000.0
RWTjmhHj68vLIMO5,Good,5000,0.0,5000.0
RWxLw8bXoKlVwLRi,Bad,2500,0.0,2500.0
RYCmQCzBHNATaqpb,Good,17600,1892.939643653192,17600.0
RYZuAxXee2vTRnJg,Good,2500,92.29606615186196,2500.0
RYeLpp1Ps3fCZIl3,Good,15000,4147.395614842699,15000.0
RYxaPETdMsNbJDdk,Good,1024,134.55477321624994,1024.0
Ra44lrexEziixuQm,Risky,10000,0.0,10000.0
Raio6eWJghgZvwg9,Good,17200,510.4743775358302,17200.0
RarfnLPFblk34r54,Good,2500,292.5534375550565,2500.0
RbFunCCEO1FyU5Wf,Good,25000,4078.165637027111,25000.0
RbP7qy9KxfgAvSsD,Risky,1700,0.0,1700.0
RbqWE1BluxT4nYi5,Risky,6500,0.0,6500.0
Rc4ITRbZTjGkj4o1,Good,300,83.62407430381957,300.0
RcL6CZVFHCgzvZin,Good,12000,548.6246273168084,12000.0
Rd3WdcblIM0xlBQc,Good,25000,1873.3977884317476,25000.0
RdXGOdnHyboUv7HE,Good,15000,4600.131843597365,15000.0
RePxOl4LFbrbei0a,Bad,5500,1776.8849079668014,5500.0
RfNZTh6tZ5DrBDru,Risky,4300,84.67224116163894,4300.0
RfV9ZTO8g0oOE0az,Good,25000,14388.331217924677,25000.0
Rg9MiqRx5LEUlz4r,Good,3850,270.0256296626709,3850.0
RgtjRifTR2X8B1dY,Risky,7500,3134.5620216150205,7500.0
RiUkBqpWyC5moDxl,Bad,5000,843.1176759523245,5000.0
RidMFh3vmBS7o3vV,Risky,4900,1116.7279991985815,4900.0
Rj6THUr5dLTnJHt5,Good,6900,0.0,6900.0
RjDmg3GKMBm7SU2s,Risky,300,0.0,300.0
RjdxepdlNhgMplBI,Risky,5400,28.45807887756436,5400.0
RjoOBXExcix6Ky2L,Good,5300,0.0,5300.0
RkAAHmHFI2yzHqwu,Risky,7000,0.0,7000.0
RkTA55mheFd8emaa,Risky,1000,0.0,1000.0
RksUMyPMiQq1foOl,Risky,8000,0.0,8000.0
RlQPjBD8w9y1u5aJ,Bad,5500,369.4174166579344,5500.0
RlYxhDozicxLCdaL,Risky,10000,0.0,10000.0
RldfT9Feo97BiUo2,Risky,4500,0.0,4500.0
RmC3i3DVdbN50tTp,Good,9200,0.0,9200.0
RmLq9ISkZp1mK6W5,Good,10000,0.0,10000.0
RmnsZ7l7vHnZNgn1,Good,15000,2404.4850667791443,15000.0
RnMmCvEHwuCBspuZ,Risky,870,35.78602458765359,870.0
RnXjXnPmyBZKfEef,Bad,8000,940.1132846923706,8000.0
RnkADIBsq4wJHCOS,Bad,1700,621.2569391277715,1700.0
Ro1lKBSr3vFCcWRc,Good,25000,2932.5523095304266,25000.0
RoQWQQrDHuXY734y,Bad,1200,618.1659793664938,1200.0
RpGb5iAlY58Rs6Gm,Risky,14000,0.0,14000.0
RpLg4wZc7XVAFUvQ,Good,7500,57.16674122366714,7500.0
RpMzNtOufUYc1Q6m,Good,2300,0.0,2300.0
Rq3W6UfErTB4XKN1,Good,6000,0.0,6000.0
RquzvSryLkGj95Ks,Good,2000,0.0,2000.0
RrPB7mODOWNjCiwd,Good,15000,2034.1733214078088,15000.0
RrScZhBRIRKrktNG,Good,5000,130.6439390839562,5000.0
RryuBEPx3W79CrjP,Risky,2000,0.0,2000.0
Rs0lbDORO2XN0hiP,Good,15000,3177.796700041972,15000.0
Rs2DQzI138npyjq4,Good,5000,1676.1103623361523,5000.0
Rs6RMoUmXSdcPqGt,Risky,2800,1336.8933420506658,2800.0
RsIGJzcYv56oxIs7,Good,900,39.24099453882486,900.0
RsjWyU2AbicSxVav,Bad,6000,1001.041168869972,6000.0
RssiSZY9v9HCowm2,Good,15000,42.939218002637766,15000.0
Rt1YB9ijP4Uo0Bgp,Risky,2250,0.0,2250.0
RtK5CfQVIXdcdgXQ,Risky,9000,0.0,9000.0
RtLEmX9sVhsYHdCB,Risky,10000,486.5910229859628,10000.0
RtNVY7LBd5gCbG0e,Good,17500,7958.942007790117,17500.0
RuADq4ElelHXvIAn,Good,524,0.0,524.0
RuyZAl9UWjIUbj7i,Risky,5780,786.1886416163171,5780.0
Ruyo8Ci5obmrJq4P,Risky,390,292.5534375550565,468.0
RvHdCb55HhJGk8ih,Risky,7600,237.05207302359727,7600.0
RvRzUtSK4Mqbu1QD,Good,1024,0.0,1024.0
RwKEajnjoiEIdwUb,Good,5300,72.72136894482729,5300.0
Rx8cbYyM6GDTwzpl,Good,15000,3352.0047346438814,15000.0
RxITGM2iBPMvagHm,Risky,7000,0.0,7000.0
RxK5cLfRCiDxcNy9,Good,14400,51.16426612825017,14400.0
RxPNDdNYr0mTbwss,Bad,3000,589.1028767756461,3000.0
RxRH4kUkRHUi9Rm4,Good,11800,9814.040335548852,11800.0
RxThYBCC2XEVZ5KR,Risky,8000,0.0,8000.0
Rxj59SlMAclPEHC3,Risky,900,28.58115290463291,900.0
Ry8nfmzMdw9TGRKJ,Good,12500,1873.9427273039043,12500.0
RyGbnMX4jU3d8lZZ,Risky,4000,0.0,4000.0
Rykd7VnyRMRB8oVy,Good,4600,158.53170832765466,4600.0
Rynfxh0LGLDt1Gm0,Good,1300,0.0,1300.0
Rz19oXcnevFe7i7l,Bad,4000,1489.7625373055755,4000.0
RzBy94npoYouS4Mo,Good,15000,1571.1187793178112,15000.0
RzEVlXwxVXNsbva7,Good,10000,967.6609918427732,10000.0
S0Casn3KPIYT7XoD,Bad,13037,618.7166541414906,13037.0
S0KlSMjFtS6DFwUg,Good,16900,3639.21959175166,16900.0
S0nALoebD8RsYXr3,Good,2700,212.34898564660224,2700.0
S1rQUof3A7a2zjVy,Good,3500,99.85887520725798,3500.0
S26M73jGp97NV3MJ,Risky,2500,84.67224116163894,2500.0
S2mvUx1xfWRO4bCP,Risky,7600,0.0,7600.0
S2s1i3D1KNyOwlUw,Risky,9000,0.0,9000.0
S3xk8s3l1kau3tJc,Good,3500,710.958908776809,3500.0
S43FhiFn2jyFFD8l,Good,10000,1063.4037908118005,10000.0
S4DqJtoA5fnBrDjR,Bad,5000,158.20633135028973,5000.0
S4qKIXIwcWvzlnRw,Bad,8000,3565.624723134857,8000.0
S4rxgOUO7ZIZo2d6,Risky,1500,0.0,1500.0
S5FB9V3o5Bs9qfsi,Risky,1000,219.4498229114891,1000.0
S5Sgm46rd4wC4t5D,Risky,1100,422.9817544884975,1100.0
S69SpGj4NCLYNbdj,Good,2000,77.74344633753194,2000.0
S6L4QltiIYw0Gyoy,Risky,5500,116.37843341242858,5500.0
S6RaLazjdbZFxnwb,Risky,3000,0.0,3000.0
S6qlziZuqc8s5G8c,Good,10000,0.0,10000.0
S7GY05njBF76VLOp,Bad,2000,1334.765195549293,2000.0
S7IcSfp8xTyI2yJG,Good,7300,50.89996457265848,7300.0
S7Q0RS7dnE1Jeajv,Good,11100,1997.5130067158927,11100.0
S7puPmHuGtB4dnSs,Risky,3030,441.5427139131292,3030.0
S7xLOhVcSZF0NVb3,Good,5500,0.0,5500.0
S8TF2rb2lBopi7PQ,Good,15000,3809.777123773461,15000.0
S8Xxzkym78DokhZQ,Good,5500,0.0,5500.0
S8fVrXC5WcGTudSY,Risky,2600,206.6369579347633,2600.0
S8xW6zrmAozNp9zK,Risky,9000,0.0,9000.0
S9NXYuabQ5GbLPds,Bad,7200,1568.6495602709374,7200.0
S9WSEqI9Hen0U81q,Good,25000,7647.070097227521,25000.0
SA54hhbvOFCtGGBw,Bad,5000,767.8316917166771,5000.0
SAIKIitxj2kf8202,Good,5000,30.329805380499103,5000.0
SATnaIlIMXSMBV6y,Risky,200,0.0,200.0
SAYIbTnp816fRz0p,Risky,13000,0.0,13000.0
SBIuAxL3qD8oLwz7,Good,8600,26.281779997883454,8600.0
SC2cEd00ZuaFATAd,Bad,1200,686.9930136300246,1200.0
SC5mIbOVBFQrcxIW,Risky,6000,0.0,6000.0
SC8oAw4dXkqShPOR,Risky,1300,26.281779997883454,1300.0
SCmGvb4R1jbYYgbL,Good,15000,5884.731188543688,15000.0
SDct9205BqMLYwue,Good,2000,149.81568647827785,2000.0
SEOqYZOSnJRjIoD5,Risky,1000,0.0,1000.0
SEQCuq6N9CDkIlz8,Good,4629,0.0,4629.0
SFNHIeAzsxOkEq7a,Good,4000,105.57438717188408,4000.0
SFPWjneQn8a3o3Yj,Risky,6000,978.8707624304864,6000.0
SGPQ92jLC7bjZWM7,Good,1000,48.89809506572004,1000.0
SGnUCK5L7DMXvydb,Good,15000,4848.043114231331,15000.0
SI5PvLIPQOuN5pJx,Risky,9000,0.0,9000.0
SIMO12Sk6zo09gLd,Good,10000,0.0,10000.0
SItRjj549iFODPSt,Risky,790,128.5394643556205,790.0
SIxGgvc4XzX9feXG,Good,1024,0.0,1024.0
SKUmnTYv6Pm4sP1g,Good,15000,345.96650562763153,15000.0
SKZr2cLlBkZOrM8z,Risky,13037,0.0,13037.0
SKdZgzs2CvVGew9D,Risky,7500,0.0,7500.0
SKvcC7eptEhaNSvr,Bad,2500,27.48292175166453,2500.0
SLFV993msn6u9Zlr,Good,25000,105.57438717188408,25000.0
SLk8IbuDOuH0x2PO,Bad,1800,2475.0201231226665,1800.0
SLqNgS7KUxmyn6M4,Good,9900,618.6054202993487,9900.0
SM4hnAv4K10RRxGs,Risky,4600,989.8421731505406,4600.0
SMKudGQ3gDpOXaLm,Good,1000,187.3915378436176,1000.0
SNU4lwj74qiUidFb,Bad,3400,163.42131751064846,3400.0
SOEK6OlzMpdEMsGb,Good,3800,97.07393803491624,3800.0
SPF0eABUh4XTSLT7,Good,15000,216.21092938785307,15000.0
SPM3DKR3eh81ozv7,Good,10000,26.281779997883454,10000.0
SPM8emROOd6GoJpo,Good,130,67.95258401757542,130.0
SPPf4QqLnBgmMLyi,Risky,6000,1517.9386355089,6000.0
SPe8EbXSYwgLwAvq,Good,11400,110.17749813469794,11400.0
SPpMfZdJO89BBzMe,Good,12000,1893.6851530908984,12000.0
SQR96im9q2D4PesG,Good,12500,3876.9492237661216,12500.0
SQumXDYKnbKg9WWb,Risky,2300,0.0,2300.0
SR4EosFHbKTnNqlM,Bad,500,40.76781996518804,500.0
SRINKMbBoK1AF2L2,Good,12200,317.9235560619713,12200.0
SSV6WJCimGCaOdmj,Risky,6000,0.0,6000.0
SSbT011ee6pGgYCX,Risky,4000,218.02507617206493,4000.0
SUQ2weYU7qQ7Sfip,Risky,4000,0.0,4000.0
SUiwR6fcFcpYDFUa,Risky,700,0.0,700.0
SVNVrfToHCdnEw4h,Risky,3000,2161.78182356237,3000.0
SVS5geGFpS2OmN3g,Good,3080,216.21092938785307,3080.0
SVwRlLogIDCXuOBP,Risky,860,0.0,860.0
SVx2BaldUApAwIOO,Good,3600,0.0,3600.0
SXCTE86pMRVMcVln,Risky,1500,252.0691767984715,1500.0
SXImuk1cyr8noxWR,Risky,4000,1371.5478728548874,4000.0
SXg3U7D2kjoJ7ps5,Good,15000,4963.185395149297,15000.0
SXyKT1O7EY64KtO2,Risky,20000,451.9979236197901,20000.0
SYBXJhlorOXgrFGv,Good,6100,0.0,6100.0
SYNniI54Cff29rZ8,Good,13700,3177.796700041972,13700.0
SYdENCuVBP6tOAgs,Bad,3500,2968.553917831613,3500.0
SYwsmkzbbmuIiMx8,Risky,900,31.3136862838676,900.0
SZ6VbnKghgIta7Rs,Risky,3000,0.0,3000.0
SZBX4dykWEbj4xLF,Risky,1400,580.5889646839249,1400.0
SZWxs9V4MmBXG8S4,Good,17200,953.7547888859684,17200.0
SZwWVQUWJT911Dwd,Risky,400,0.0,400.0
Sa9sQfc7yr6WrWmL,Good,12000,121.83197310455792,12000.0
Sb8Qwc5K9FeWiSqy,Risky,8000,30.38592883469729,8000.0
SbF9xeZ1mvBvhkrk,Good,20000,1576.1884540125795,20000.0
Sbbk4gEiP9B2RmCo,Bad,500,390.96997514398015,500.0
SdUy1HliLC8OlIWS,Good,25000,9408.960737265324,25000.0
SdezzxMjwUUQRNfI,Good,3500,329.80963024640096,3500.0
SeLybcgNGZByqKxT,Risky,5000,451.9979236197901,5000.0
Sekop7CbkUK4DWOd,Good,12000,9125.523721494485,24000.0
SfUfGti4ZINWsaxK,Risky,5200,0.0,5200.0
SfzuZDgp6m9dPrYp,Good,3000,0.0,3000.0
SgCxT2AHzrkkaTgA,Good,14150,707.1350461866293,14150.0
SgHRaijVJdcjwcxg,Risky,7000,730.4805214350436,7000.0
SgQ1g4gkMq0DYxyj,Risky,3000,431.5542976559465,3000.0
ShEAJQT8GL4yGkab,Risky,2000,0.0,2000.0
ShireH2ulRrF47da,Good,5000,2118.756144688969,5000.0
ShqkKVbA8HmN3yFh,Good,25000,2860.1890110949616,25000.0
SiHUBaSvtKb0mlzV,Good,5400,177.4296243187687,5400.0
SjLTBdi7BGL4EUfh,Bad,5600,206.1975170019084,5600.0
SjOmUCSInFPfQ0h2,Good,15000,1940.9339970241656,15000.0
SjPBghleVYiaBKvR,Good,12000,656.6778175655245,12000.0
SjePN0uzrB8od5B4,Risky,1500,0.0,1500.0
SkGdwzQJvEebHx1Z,Good,15000,1349.446025256519,15000.0
SkIm0R6WJPX6qux5,Good,2900,162.1175453286183,2900.0
SkdhOCoZZxeyiOAW,Risky,9000,0.0,9000.0
Sl8qTtq0P1yadkNT,Risky,1300,242.96632640800445,1300.0
SlQQzLIkKSAbnSeq,Good,4100,1335.2538193975463,4100.0
SldoKQREae7aX2nm,Good,8800,2943.1804153390967,8800.0
Sli33EWvebULZUD1,Good,2400,100.21155875939286,2400.0
Slozaj7l7BAQ31rj,Good,1000,1404.9973105277352,1000.0
Sm7WQRJ5xiXPnZHK,Risky,250,68.95388654633679,250.0
SnXg72z66EUacSf5,Bad,5000,110.17749813469794,5000.0
SnkCb1tD2k2RO7Ti,Good,6190,110.37209629392112,6190.0
SoXA20JGLd2kJh9V,Risky,10000,0.0,10000.0
SoiPIcoY5NN8Ttle,Bad,2000,109.4462448663304,2000.0
Sp1sBKycG1ha0f4b,Risky,6600,0.0,6600.0
SpZs3V1Qo1EeSsXz,Bad,3000,646.8763420607127,3000.0
Sr7sJYneLIRN67lB,Good,2400,49.62406892095167,2400.0
Srsm499RiUoM6KJQ,Risky,1000,90.06651795659523,1000.0
SsB7iPTVgiOO0jXf,Good,3600,345.96650562763153,3600.0
SsM9CteA3uiPST8X,Good,12700,2490.650215340621,12700.0
St1VDbuYQnuQzQfq,Good,16900,3817.6071708762784,16900.0
StOw8eiBY4n4hBKu,Good,30000,2904.144671524178,30000.0
StgVhDbgxMWKEIJJ,Risky,6000,930.146175865466,6000.0
SuVMH12t12lxroMP,Good,4600,6615.361246100824,4600.0
SuYyoTxJalNQilZT,Risky,500,144.7006233166246,500.0
SuZSCXs5gj1H8Utd,Risky,2900,0.0,2900.0
Sv4wZMKWlx5RGKcs,Risky,1730,511.4698975866858,1730.0
SvJLbvVaje6FMBwj,Good,4900,3574.712873914878,4900.0
SvjhUX086MFwnbpF,Good,15000,1439.817686105752,15000.0
SwFykNOBCiXiVCrq,Good,1200,187.3915378436176,1200.0
SwH3HldenSE8K6OT,Good,10000,171.19225707458847,10000.0
SwcO1ZNNbyuXYZuf,Good,15000,4724.277179234157,15000.0
SwhFc9GaXyN0fQ1p,Risky,1800,290.1589299272673,1800.0
SwvGvGJ5JZyVey6F,Good,5000,0.0,5000.0
SxSkGRoSoMNkE0zp,Good,17200,4498.8226411602745,17200.0
SyLSJdFxoMOIEAjP,Risky,3875,172.0151932392751,3875.0
SyWKah2kOEpty5n2,Risky,4100,1354.5005646462232,4100.0
Sye1Sq8I4GLY52hU,Good,25000,2014.3303885400217,25000.0
SyrXM78GImVFMX0Z,Bad,1000,171.19225707458847,1000.0
Sz0YJfuINyVRV1Jx,Bad,5200,0.0,5200.0
SzLtlOMjzd6J7nRO,Good,1024,0.0,1024.0
SzODOf8sCqkN0lgl,Bad,500,444.8752150992586,500.0
Szm1G9IVWG4ezsPq,Risky,3500,0.0,3500.0
T0WXIZ9nrvk4m1Jj,Good,3800,1404.9973105277352,3800.0
T0jNqstn64DFtOES,Good,6600,53.53988043734949,6600.0
T0xpmo48sdIYB0xK,Good,22000,4500.752814149572,22000.0
T1uLMfnnEdStYiZU,Good,500,26.281779997883454,500.0
T2BupNXkDrS0Nhf3,Risky,10000,6793.354758917084,10000.0
T2g2HRzgcgwDt54X,Good,5000,26.281779997883454,5000.0
T2xlSEeABmJwFQ8J,Good,15000,2841.1721593475136,15000.0
T37AlhHsco1tQ56D,Good,9600,5235.906718861376,9600.0
T3VjPi35tkWRJakB,Good,3380,119.34279536301072,3380.0
T3dA9OJl9qSzHyqb,Bad,800,186.75883280779755,800.0
T3rWVJSX702RDiEq,Risky,1900,0.0,1900.0
T509iKPVt04yxCpe,Good,8000,765.1435338065747,8000.0
T5BWYgVdSKYVm7La,Bad,1620,0.0,1620.0
T5oG9H9Tn0CybKlt,Bad,2500,329.80963024640096,2500.0
T5qzBqVgUsW2e892,Good,1024,167.88667745717282,1024.0
T64AcQX4rhdpSV1n,Risky,7500,0.0,7500.0
T6YFuTvNJe8g6dpg,Good,770,0.0,770.0
T6nbuIZLuMwVCIxs,Good,10800,1411.0647505612735,10800.0
T6oJne8ETSKuzv5P,Good,17000,1367.9191619982294,17000.0
T6zzeB15OEi5WptY,Good,25000,6425.0804961820495,25000.0
T7BUx8lvkvjqmopC,Good,5700,137.3055230494792,5700.0
T7DznNeI3nJpDRIG,Risky,4500,738.5679614243905,4500.0
T7NRwmXioqSleBQZ,Bad,400,65.82650210567168,400.0
T7NsSGXx2sobxUC1,Risky,2300,0.0,2300.0
T7k8OVISAkHBxopy,Risky,250,0.0,250.0
T85ZNZkhEwMFluCW,Risky,2000,0.0,2000.0
T8Wr16VaHsECqFuH,Risky,1900,790.8846172091648,1900.0
T8mEAOavG9sXUkjO,Risky,600,183.1966353267429,600.0
T8oqgiSlPeAOaK2d,Risky,2800,171.80912306278205,2800.0
T9FNPpBK8IXjEorT,Good,6000,101.25912923650196,6000.0
TAzeyite6WhlcCR1,Bad,30000,560.781622085018,30000.0
TBAafGlCMauog2kD,Good,15200,2708.628600909881,15200.0
TCxQ5SwsOCVreVJD,Risky,3400,333.60990415238257,3400.0
TD4C2HUFt2Gvs3w6,Good,1500,156.8793374623915,1500.0
TD4VX4fmxm9dOnmp,Bad,4000,589.7256441507564,4000.0
TDBgabb3byUwIWrc,Risky,3500,0.0,3500.0
TE5OYKl5MgenHQTM,Risky,7800,26.281779997883454,7800.0
TEFP0lXFI8O77O68,Risky,6500,3478.8578720835585,6500.0
TFFEohHMWTNem5J8,Good,25000,2791.198601352449,25000.0
TFeG2KPj0i7WRGgC,Good,2000,51.16426612825017,2000.0
TFnaDb8cdVLP2WNo,Risky,1500,0.0,1500.0
TFxlopts9V2f6S0V,Risky,2600,47.01672638151595,2600.0
TG8UiTBHHv2uNN52,Risky,1300,0.0,1300.0
TGA6jEVf3zy1z8EO,Good,10500,907.2235697442892,10500.0
TGMS14g5KjGTt1Ms,Risky,5000,0.0,5000.0
TGXgQifkIHwg8NyL,Bad,700,686.7984154708014,700.0
THK299NKqvnI54cX,Good,20000,9456.79749918992,20000.0
THbbMZIzuGCP92pC,Risky,10000,0.0,10000.0
THbnK7uXVmNFnOhp,Risky,6800,0.0,6800.0
TIyiPE2ICgbeQRNk,Risky,2510,101.62342999014444,2510.0
TIyuGUiFgfO1cifo,Good,5900,0.0,5900.0
TJXPD8WqkzJFExYZ,Good,3500,0.0,3500.0
TJmcXEdXQWJYnEVN,Risky,4000,0.0,4000.0
TJzcbR9EHi5M7QFe,Good,10000,0.0,10000.0
TKAquj58WDIHSCmT,Risky,13750,0.0,13750.0
TL9S5yS1qjglYAfQ,Risky,2600,2329.9440112895822,2600.0
TLLglHpdxMbu8xbG,Risky,800,0.0,800.0
TLSrIqPdMEpliXkz,Risky,2500,0.0,2500.0
TLT6ysX6RplXVYVn,Risky,6800,1514.9713562496763,6800.0
TLbl3sMX0RTcrMJ7,Risky,4000,32.88054621451433,4000.0
TLhsWZrQP1gKX3QM,Good,7000,0.0,7000.0
TM6MHv1mWv6Vw6oo,Risky,4500,0.0,4500.0
TMEbmVCZr1wY61j3,Risky,2700,42.48930487859577,2700.0
TMX3lcAlpcIcnNw0,Risky,9000,0.0,9000.0
TNZqbvkPGggQceI4,Bad,4500,145.28795933214653,4500.0
TNh4Vtlnud4MBNlW,Good,15000,2015.4941130821928,15000.0
TNpLGxVXQgFRFRAr,Good,1200,0.0,1200.0
TNubvtH7VcglOJgf,Good,25000,2578.9610345313954,25000.0
TO8699c54gcqzJr5,Risky,3400,0.0,3400.0
TOBRzeKCtorTRNHa,Good,15000,10945.2225570609,30000.0
TOFBJdMDYkcN00Y8,Risky,460,0.0,460.0
TOJpNtIzG8bS8T1V,Risky,3000,591.4394212168337,3000.0
TOlXzzfsHcaxq8jW,Good,14700,2690.1394690962456,14700.0
TP0AXylIwgmUnRst,Good,15000,2763.0724838060646,15000.0
TP4srTEohFIXPga6,Good,2300,130.39181986657448,2300.0
TPAEwShNRwIVpETU,Risky,8000,0.0,8000.0
TPSLSiqlmAOGD4Zl,Good,9000,0.0,9000.0
TPjaQXCKn2mmRgTP,Risky,3500,0.0,3500.0
TPx1cz4wuscRjXV8,Risky,3800,0.0,3800.0
TQ9I6nKSb7fWjPHP,Good,15000,5472.830610656371,15000.0
TQgvo7GjLK4hkuAd,Good,4500,0.0,4500.0
TQjZzrRC4Vy9OfdN,Risky,500,0.0,500.0
TRxQpIvmjNZJT29L,Bad,2400,695.3294031555388,2400.0
TSFhtdKkw5JSqxjH,Bad,3300,0.0,3300.0
TSMPpHYdSHGBjZj1,Risky,2000,0.0,2000.0
TSZy9ncLpW5uxnk9,Bad,3000,740.5645177360001,3000.0
TT0hiIZYmWaq1FeD,Bad,6000,359.7028213230615,6000.0
TTL4RmUTwMIFuyN4,Risky,2500,49.91251947102298,2500.0
TTLDerodeqGzNEFS,Good,500,99.85887520725798,500.0
TUNyphc5a3KD3P20,Risky,12000,0.0,12000.0
TUWk6OWNyYPETtbV,Good,6000,171.19225707458847,6000.0
TVrchxPhgskiCFk2,Risky,4000,0.0,4000.0
TWxUdlH2FvnU55Ee,Good,1000,142.37366878312656,1000.0
TYJes7ZXnfyYKqvl,Risky,10000,0.0,10000.0
TYKM30XRchMMsu34,Good,2300,0.0,2300.0
TYaR0mrq8787eWsg,Bad,300,83.27640980125237,300.0
TYbf26alNE9mK4Fs,Risky,3000,0.0,3000.0
TYh2MWX0b4HbQpjq,Good,1200,28.58115290463291,1200.0
TZ1pQQSl1UWGudk2,Risky,700,0.0,700.0
TZ4Xmpwlfhwwd5yW,Good,5000,110.8352379559448,5000.0
TZ6Sn3pBZj5HssTr,Bad,1700,560.781622085018,1700.0
TZZfJsZLbCRmi3fT,Good,25000,2841.1721593475136,25000.0
TZm0wyk6l6aGxrXf,Bad,4500,1984.309960250324,4500.0
TaLH9udvQWwjrfS0,Bad,1200,0.0,1200.0
TaSnJoFcmHQcGaek,Risky,2300,26.281779997883454,2300.0
TailYiF3WLB6ErEl,Good,3500,345.96650562763153,3500.0
TasxckfIVuSJ1QI9,Risky,13500,7503.32914689528,13500.0
Tb6SoQwJIlXnB8UI,Risky,10000,0.0,10000.0
Tbeo412vddxmO7FZ,Good,15000,3579.36475799274,15000.0
Tc4h7aHOkANjm1l8,Bad,1000,189.3401651032429,1000.0
TcCjyNKeWPKHMl3o,Good,14500,55.07671689058171,14500.0
TcDB5TsCikE7Cq09,Good,2000,389.1542616562492,2000.0
TdFYSPKu10MnDffP,Good,25000,2480.2605716800417,25000.0
Tde2sudhgkpjPEvG,Risky,1000,0.0,1000.0
TdgpStYhPRshoIyU,Good,15000,5747.814815717369,15000.0
Te62LTxpIviOB1jF,Bad,2800,158.53170832765466,2800.0
Tet7YNMgf2HaLxBB,Good,500,0.0,500.0
Tew2pa2R2TiJRH9F,Bad,6000,1813.62536343814,6000.0
TfFrzJoNRjw3Oltb,Good,8000,0.0,8000.0
TfNa58JtdDnW3rJN,Good,15000,2176.3763200540207,15000.0
TfRbQgtM5Ggy5BEB,Bad,15000,3984.4666317276433,15000.0
TfXg4OV7PiiZDuEN,Bad,9000,3671.870747326862,9000.0
TfbxEWcF90TN0qPd,Good,1300,30.329805380499103,1300.0
TfiaAiKTSOJ5xqqO,Good,25000,1734.5805487171465,25000.0
TfjCnb5usXaYekhB,Risky,1300,216.21092938785307,1300.0
TfnUzINcnwN0aUYT,Risky,2200,0.0,2200.0
TgQSNEIjDRufw3YN,Good,9000,928.5879705697656,9000.0
Th1KNc4GZTcatI9E,Bad,5000,618.7166541414906,5000.0
Th9OKqhXyvavLFcV,Good,15000,1995.9478300054875,15000.0
ThF1zK4Nn2Ig7xao,Risky,1100,763.2511227433178,1100.0
ThU4ZMVgkHEx6wGs,Good,3000,421.3104107511813,3000.0
TiDxC6IF1gsbJZ9e,Risky,4500,201.13396172697156,4500.0
TidxPXs5RW3ahpNS,Risky,2100,85.95551414483367,2100.0
TkKxkXX1xaZhbmze,Risky,1180,0.0,1180.0
TkdQWX97DFcUL1NX,Good,2500,204.71672676940247,2500.0
Tkloumn6u6PBxnHb,Good,1600,0.0,1600.0
TksQ6CvD8BlSxkWc,Risky,3000,617.3489435568605,3000.0
